index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
6030	1350848190782832640	train	side-effect	"23 (now 29) Senior Citizens Die Soon After Taking #Pfizer #COVID19 #Vaccine In Norway Pfizer has said that the incident is not alarming & “in line with expectations."" Germany,France,US,Israel-all elderly. Why are vaccinations of the elderly continuing? [URL]"	38	38
6031	1450530330046238735	train	ineffective	[USER] My daughter had both Pfizer shots and that is not protecting her or me very much, 47% or less according to Pfizer. It will be the same with the booster in a few months. Salk made a vaccine that was not 100 percent, so Sabine stepped in and helped him perfect it. That ended polio.	56	56
6032	1325871754980581376	train	mandatory	Isn't it funny how [USER] announce a COVID-19 vaccine the moment THEY think they've 'got rid' of [USER] ? Timing is impeccable. Nothing suspicious at all. Only it's Trump who got it pushed along, and will continue to do good work, while thief [USER] tries to claim it's his	49	49
6033	1336344632238764032	train	ineffective,country	[USER] The Russian vaccine also 'failed', it doesn't get this much attention/excitement, why?	13	13
6034	1365462137104130052	train	unnecessary	Funny how we've been vaccinated against the seasonal flu since the 1930's yet no herd immunity, vaccination for new strains required every year. Bubonic plague, Spanish flu, Swine flu, Bird flu, SARS-CoV-1, no vaccine ... herd immunity, no further action required!	41	41
6035	1339660331631538177	train	side-effect	I’m pro-vaccine as well, however I read the the first nurse to get the Pfizer vaccine, I think in NY, had a very bad reaction: rushes, trouble breathing and then ICU. Now she is fine! Hope for the best crossed fingers crossed fingers	40	43
6036	1298313494756880384	train	political	[USER] GET A GRIP, FDA CHIEF! You LIED About The 35% Mortality Rate. The 35% Is The DIFFERENCE Between The HIGH Dosage & The LOW Dosage. And, There Were ZERO Placibos Involved. Trump's PUSHING The Convalescent Plasma On Us As Putin PUSHES His Vaccine On The Russian Citizens.	48	48
6037	1358564509116338176	train	ineffective	South Africa halts AstraZeneca Covid vaccine rollout as shot falters against variant microbe dna syringe Well, that was quick (and predictable)... [URL]	20	22
6038	1376897914572845059	train	rushed	[USER] Even if there isn't any symptoms in 20 days, the issue is the long term effects of this warp speed vaccine	22	22
6039	1331949923688845312	train	unnecessary	A skeptical point of view? “There is absolutely no need for vaccines to extinguish the pandemic, which is effectively over” -Dr. Mike Yeadon, Pfizer's former Vice President and Chief Scientist [URL]	31	31
6040	1358462134078877697	train	ineffective	Oxford/AstraZeneca jab fails to prevent mild and moderate Covid from S African strain, study shows [URL] Stop the Vax charade. Use HCQ, Ivermectin, vit-D	24	24
6041	1374824930974560262	train	none	I totally agree! I don't think they are taking the Covid vaccine also. backhand index pointing down backhand index pointing down backhand index pointing down backhand index pointing down	14	29
6042	1326979731921784834	train	pharma	". [USER] pointed out this clumsy phrasing in this article: ""Pfizer didn't share an exact breakdown of *how many got sick from getting Pfizer's vaccine* versus the placebo."" [URL]"	28	29
6043	1323249806094049282	train	pharma,political	[USER] Please beware of the Moderna vaccine which the US Gov't in cahoots with Dr Bill Gates are trying to put on the American people, especially the luciferous!!!!	28	28
6044	1376786030498607105	train	none	Thanx for allowing me to exercise my Right to Refuse a COVID Vaccine Now I’ll pay my taxes and Vote	20	20
6045	1329484627057147905	train	none	Trust your Pfizer vaccine. They only have Covid “professionals” on their payroll. We’re so fucked!	15	15
6046	1278299903798763520	train	rushed	Under no circumstances do y’all ever allow anyone to give y’all a vaccine or “experimental drug” for covid. Trust me.	20	20
6047	1337026605873590273	train	side-effect	[USER] [USER] [USER] [USER] [USER] These vaccines are full of junk. Pfizer stated there vaccine causes women to be sterilized because of their ingredients.	24	24
6048	1299512168736464896	train	rushed	So does the [USER] support Meurant & Brash Importing the Russian untested COVID19 “vaccine” into our community without any knowledge of its effectiveness or side effects? Are they promoting an unsafe vaccine for the rich and elite? Sickening.	38	38
6049	1353373809781338113	train	rushed	[USER] [USER] [USER] ...55 lakh dosages of untested vaccine on the population and you think, that’s a good job? Only reason you don’t hear backlash in India cause the govt won’t cover it. There is a hunger strike call by IMA on Feb 1, do check it out.	48	48
6050	1401444113459916800	train	side-effect,mandatory	[USER] [USER] [USER] [USER] can you tell Tony Blair his vaccine pass idea it is not on the people who have not had the vaccine fault the virus is spreading its not right not everyone can have the vaccine also people die from az this is not Nazi Germany	49	49
6051	1232470180921409536	train	side-effect	[USER] [USER] [USER] [USER] This is one of the many sources of my research. In this site contains information in relation to common side affects and unique adverse affects etc. important stuff for a parent to know when getting your kids vaccinated. Information we did not receive when getting our kids vax.	52	52
6052	1414708451205320708	train	side-effect	"Federal health officials are looking into ""around 100 preliminary reports"" of a rare but potentially serious neurological problem in people who have received Johnson & Johnson's Covid-19 vaccination. [URL]"	29	29
6053	1301518511408386049	train	rushed,side-effect	[USER] Who’s going to try tRumpys new COVID vaccine? As much as I hate him, I don’t wish your children to have no parents. If ANY of you have any sense at all, don’t try it. The vaccine hasn’t gone through phase 3 which deems it safe... ctd	48	48
6054	1371450350771843076	train	unnecessary,side-effect	[USER] Thank you! I'm concerned about vaccine because I've already had COVID and the reactions can be worse in that case, and because of PIP because PIP. I'm sure it'll be fine though.	33	33
6055	1268204885566263299	train	pharma	If its a mysterious company Gates is involved...which means Smithers is involved. #BigPharmaFraud #FireFauci #investigatebillgates	15	15
6056	1374767574936862721	train	pharma	[USER] [USER] [USER] If you believe that then I am sorry. You dont make a vaccine and then sell it at 5 x the cost to SA than EU or Asian nations. The Publicity Astra have created with lie after lie - as just made people reluctant to have a vaccine. Astra/Oxf have shown again they cant be trusted	59	59
6057	1331248158232498180	train	country	For the record, probably won’t get in line for the Russian version of the vaccine. I’ve seen what it does to those who oppose Putin	25	25
6058	1368528478883045379	train	side-effect	#BREAKING Austria suspends AstraZeneca Covid vaccine batch after death. Austrian authorities have suspended a batch of AstraZeneca’s COVID-19 vaccine as a precaution while investigating the death of one person and the illness of another after the shots. [URL]	38	38
6059	1355612876086493187	train	unnecessary	And oh, I am also a diabetic 48yr old African American yet to be vaccinated. What's your take considering the suggestion you just pushed on [USER]	26	26
6060	1326541742028382209	train	rushed	[USER] [USER] [USER] [USER] Dr Topol let me know when you take the vaccine and abort social distancing and mask . 6 months later and you are COVID free and no issues like GB syndrome , I may decide to take it .	43	43
6061	1352949504652288002	train	side-effect	If you have the vaccine be prepared to be bed bound for 24 hours	14	14
6062	1340034088887963648	train	pharma	[USER] You bet that spawn of Satan, evil, walking pile of pig face pile of poo would do that so that his Moderna stock would go up. Way back when I first heard he held stock in Moderna I knew that he was going to push their vaccine for his own benefit.	48	52
6063	1375396702614511618	train	conspiracy	FORMER GATES FOUNDATION VACCINE SCIENTIST CALLS FOR HALT TO VACCINATIONS, PREDICTS “WIPE OUT” OF POPULATIONS [URL]	16	16
6064	1376717327102803968	train	mandatory	[USER] I believe the vaccination card is used to track the manufacturer and lot number of the vaccine one receives so as not to cross manufacturers. Absolutely zero chance I’m carrying that around in my wallet. Two separate issues. If govm mandates, it’s unconstitutional.	44	44
6065	1321243527607713792	train	ineffective	[USER] A vaccine that works, oh yes you are right there isn't one.	13	13
6066	1362487999221682186	train	side-effect	[USER] [USER] [USER] Those who have already died or had serious adverse recations to the vaccines. Was it safe for them? I thought every covid life matters. I guess theirs didn't? Now.. shall we talk about what happened last time we stuck nanotechnology in the body of an animal? Still safe? Lies	52	52
6067	1353030786350505986	train	ineffective	[USER] [USER] [USER] [USER] When you get the vaccine it stops you getting sick but does not stop you transmitting it. anyone getting the vaccine is masking the viruses & passing it on unknowingly. What's to prove its facts. you prove by getting the vaccine you don't transmit the virus. Good luck with that	54	54
6068	1288022686384480259	train	mandatory	People think I’m joking, it is not a joke. Soon they will have a miracle vaccine and if you don’t think it will be mandatory that kids get it or you get it to work, you better start asking yourself what you will do if you want to say no.	50	50
6069	1293617957877186569	train	side-effect	[USER] What ? Inovio was the first and the only one to have a coronavirus vaccine ( ino4700) . They were pushed to the side . Moderna needs -80 cooling . 100% side effects , protection lasting 3-4 months . Are you gonna take it ?	46	46
6070	1334441368563970049	train	ineffective	[USER] [USER] [USER] [USER] Tell us Matt, you told us all you’r bodies own defences don’t store white blood cells for more than a few months, but your Vaccine stays around for years? thinking face You’re telling fibs again you naughty boy! The Vaccine is a way back to normal life oh erm yeah! No it isnt ? thinking face [URL]	57	61
6071	1325967401427546112	train	ineffective	"I'd like to explain the ""Pfizer vaccine is 90% effective!"" statement so you see why Im not excited. So far 38,955 of the 43,000 volunteers have received 2 doses of either the candidate COVID vaccine or the placebo (meningitis vaccine). 1/2"	41	41
6072	1370597876049580033	train	none	Just the way your palliative didn't reach me, neither covid-19 relief; let your vaccine not near me. Hold it to your families and friends not mine.. folded hands folded hands folded hands folded hands smiling face with sunglasses smiling face with sunglasses smiling face with sunglasses smiling face with sunglasses smiling face with sunglasses ...MY GOD IS STILL IN CONTROL OF MY LIFE...	35	63
6073	1354939377802162178	train	unnecessary,ingredients	[USER] Yeah, I won't be injecting poison into my body to do what my own immune system can do. Trying to persuade people to get a vaccine for a virus with a 98% survival rate is ridiculous.	37	37
6074	1384478047475093507	train	side-effect	The Hysterical Reaction to the Johnson & Johnson Vaccine Endangers Lives [URL]	12	12
6075	1263593231607926787	train	side-effect	Despite Moderna’s cheery press release this AM, clinical trial results for its groundbreaking COVID vaccine could not be much worse. Three of the 15 human guinea pigs in the high dose cohort (250 mcg) suffered a “serious adverse event” within 43 days of receiving Moderna’s jab. [URL]	47	47
6076	1354180819506487296	train	ineffective,side-effect	How do we know for sure the safety and effectiveness of the covid 19 vaccine. With all the bs and the bias media - how do we know whether to believe them. I’ll do my own research, as usual	39	39
6077	1319015984045371395	train	side-effect	So someone dies on the Covid vaccine trials and they are reporting the person died taking a placebo not the vaccine frowning face with open mouth what was the placebo heroine? face with hand over mouth you really couldn’t make this shit up face with monocle	36	46
6078	1288129964236328965	train	unnecessary	[USER] Govts globally (Sweden apart) have gone for vaccine or bust. I’ve nothing against vaccine in principle, but I do wish ours would stop pretending it’s the only way through this. A virus demonstrably not lethal or disabling to the general population simply doesn’t warrant all this.	47	47
6079	1263938467521867778	train	side-effect	[USER] [USER] MODERNA: Past attempts at developing COVID vaccines have always faltered at this stage as both humans and animals achieved robust antibody response then sickened and died when exposed to the wild virus. [URL]	35	35
6080	1326198884511617025	train	political	COVID VACCINE NOW AVAILABLE!!! ??? Really one week after the election?	11	11
6081	1335287347135516674	train	pharma,rushed	[USER] Appreciate all your hard work Mrs sturgeon , but with Pfizer track record and record pay outs in damages and an untested product for long term affects i politely refuse to partake in this experiment .	37	37
6082	1325945762270818304	train	ineffective	I dunno there’s something about that Pfizer Vaccine syringe 90% Protection 10% Possible Regressiveness might turn into the deadly COVID-19 Virus microbe no say about the side effects that shit might have isn’t that how “I AM LEGEND” began neutral face	40	41
6083	1388289624221655040	train	side-effect	UCSF treats man who developed rare blood clot after Johnson and Johnson vaccine [URL]	14	14
6084	1267968389240311810	train	pharma,side-effect,conspiracy	Imune therapy research scientist explains where CORONA VIRUS came from, who's responsible, why vaccine will kill millions of victims. Gates/Fauci Group are fighting to make sure TRUMP never hears truth---they'll lose billions of dollars! [URL]	35	35
6085	1374311465725923328	train	ineffective	[USER] This not about keeping Canadians safe, it is about how long you make them wait for their second shot so that they do not benefit from the full vaccine. Keep count on what happens past the allowable three weeks. Stop this insanity! Who is on the ethics committee?	49	49
6086	1289118919546949634	train	side-effect	[USER] Why? Because lots of inhuman events happened. Example the breast feed formula for infants that result brain damage. Another is their trial vaccine for covid that patient doctor turned black at passed away. Some of their collegue do not know they had administered	44	44
6087	1336256309235249152	train	pharma	[USER] I've Tweeted Pfizer asking them why no peer reviews, why insist governments indemnify them, why aren't they 100% backing their own products? No reply of course. More interested in quick, guaranteed, huge profit, than genuinely caring for peoples' health. No info & lots of rush!	46	46
6088	1308019796617973760	train	mandatory	[USER] [USER] You are doing all this for vaccine uptake, well guess what: we ain't taking them! I'd rather suffer from Covid or Depression that to allow you to torture us into fulfilling the real agenda! Even if you make it mandatory- WE WILL REFUSE!	45	45
6089	1344278693548589056	train	ineffective	That's right - everybody run and get your vaccine. face with rolling eyes US Nurse Tests Positive Over A Week After Receiving Pfizer Vaccine: Report - NDTV [URL]	25	28
6090	1374348141324087300	train	side-effect	[USER] [USER] You haven’t done enough research. There are multiple links between vaccinations and autism. My sister was perfectly fine until she was vaccinated.	24	24
6091	1308890990950912003	train	pharma,side-effect	[USER] Unfortunately #Moderna #BillGates' #COVID19 vaccine manufacturer is seeking exactly the same immunity from liability in the event of catastrophic side effects.	22	22
6092	1373683680221167620	train	ineffective	[USER] [USER] [USER] [USER] [USER] [USER] How about “not having thousands of Covid deaths every day?” How do you have zero cases yet only have a vaccine that does nothing against variants?	32	32
6093	1288554757087531010	train	mandatory	[USER] I’ve been to Russia. There is no way in hell I would use a vaccine from there.	18	18
6094	1326604451956862976	train	ingredients,conspiracy	[USER] I hear your dad our wonderful President get a vaccine through Pfizer. Is it true this vaccine has tracers in it. Check out the video below. Maybe the administration should address what many doctors are saying. [URL]	38	38
6095	1332515995253047301	train	rushed	AstraZeneca eyes extra global vaccine trial as questions mount [URL] via [USER] Funny how how Hancock says they can start administering a untested vaccine in December he’s not of sound mind never locking up permanently thumbs up thumbs up thumbs up thumbs up thumbs up	36	45
6096	1376666472873816064	train	mandatory	working to reinforce #ToxicPenguinColony + #CatalogueOfCompoundsAndGenes . preparing to sue joe biden and whoever violates my constitutional rights w vaccine passports and bunk sciences. bill gates does not have a monopoly on science. smirking face #ColorOfLaw	35	36
6097	1317225707068674048	train	rushed,mandatory	[USER] [USER] I see your a self declared business man? What's your conflict of interest? Do u have shares Oxford vaccine? Shameful to encourage vaccine with unknown longterm implications! Encourage & support #informedchoice #informedconsent Is history repeating itself? [URL]	39	39
6098	1408760058662604803	train	side-effect	After weeks of asking, the MHRA the UK regulator has announced there have been 12 UK cases of thrombocytopenia and thrombosis after the Pfizer vaccine. In due course they will need to explain how long they knew about these, and why they only announced them now. [USER] [URL]	48	48
6099	1376899526624153602	train	ineffective,mandatory	[USER] Stay strong. Don't ever be forced to take something you don't want to. They really need to take a hard look at themselves. 1) the vaccine doesn't stop you from catching CV. 2) BUPA arent covering any liabilities as a result of the vaccine. 3) forced/coercion is illegal.	49	49
6100	1299802986370170882	train	conspiracy,religious	[USER] [USER] [USER] You have been brainwashed. There’s not a doubt in my mind. The biggest threat to us is this vaccine and satanic elites. Do some research!	28	28
6101	1313032257003634688	train	none	"[USER] His goal is to turn himself into a fake hero by claiming he ""beat covid"" and change the narrative with a ""vaccine"". He's a con artist and orchestrates a reality show."	32	32
6102	1314460988733714432	train	unnecessary,pharma	[USER] Scientists employed by Big Pharma telling us how great Big Pharma is and how we need Big Pharma to truly get over a virus with a less than 1% kill rate? Ridiculous! Why won’t it be fact checked as fake news?	42	42
6103	1377277282608369669	train	none	[USER] funny that Sunny blocked me rolling on the floor laughing . She is a hate spreader, liar, coward. Uses platform but cannot allow others to comment. Stop calling we who don’t want vaccine Trumpers. YOU r the reason for discord amongst us.	37	43
6104	1278062451804831744	train	mandatory	[USER] [USER] Oh it would...we would have all been mandatory vaccinated and chipped already....and over 2 million would have died as originally stated...because they [DS] would have down played it...allowing us all to get sick.	35	35
6105	1290665527543771139	train	pharma	[USER] I haven’t seen any of these ads you keep whining about. I have seen where you have given billions of taxpayer $ to Pfizer, Sanofi, GlaxoSmithKline, AstraZenica, ..., to develop a vaccine that I’m sure they’ll turn around and charge for.	42	42
6106	1339913509493239808	train	political	[USER] ... because the Pfizer distribution is going oh so well?! man facepalming light skin tone	12	16
6107	1334551877933907968	train	ineffective,rushed	I think that’s naive. The US and UK won’t be “returning to normal” They have already said vaccine won’t prevent the spread of Covid. The US and UK will still be under tyrannical policies but playing Russian Roulette from taking a rushed through vaccine and No I’m not anti vax	50	50
6108	1415804206817087491	train	side-effect	Google Seeks Vaccine-Related Infertility Rising 34,900% As Doctor + Former Pfizer Executive Got the Rumor [URL]	16	16
6109	1344095758413393921	train	none	[USER] I say take the vaccine and shove it. The covid tests are worthless so why would I take the vaccine.	21	21
6110	1371175104248418310	train	side-effect	Italy now bans it due to teachers death. Irish medical chief says use of AstraZeneca Covid jab should be suspended | Daily Mail Online [URL]	25	25
6111	1344228694672465920	train	rushed	[USER] [USER] Is this the vaccine that went from 70% to 95% effective within 24 hours because the only truly tested MODERNA vaccine had far better results!!!! You know the one [USER] has ordered the least amount of thinking face #reality #COVIDIOT	41	42
6112	1370171269983911936	train	pharma	[USER] They are really ramping up with this Johnson and Johnson vaccine aren't they. I'll take my chances with Covid before I take anything made by J&J	27	27
6113	1439169277613989889	train	pharma	"They didn't ""save your life"" - you paid for this vaccine multiple times (Operation Warp Speed and your taxes bought the doses at full price) AND there's 9 other vaccines on the market, including an almost identical one from Pfizer $BNTX."	41	41
6114	1338905711724670982	train	none	[USER] More vaccine bullshit?	4	4
6115	1376903734131896326	train	side-effect	[USER] [USER] Yes, several members of my family in the UK have had COVID and many more have had the AstraZeneca vaccine. We are going to cause more people to die, of COVID, because of this.	36	36
6116	1326641796408029194	train	side-effect,ingredients	"Cynthia McKinney PhD [USER] After inspecting the Pfizer patent, this is what a physician sent to me: ""Genetic vaccine, either RNA or DNA directly injected into body cells or via a monkey adenovirus vector is highly disputable. autoimmune disease, genomic mutations,"	41	41
6117	1343377504325742592	train	pharma,mandatory	We can't have pharma companies inventing new vaccines with ZERO liability, while they pressure Congress to make vaccines mandatory. Recipe for disaster! Pfizer's Candidate, Bigger Than Its COVID Vaccine [USER] #stocks $PFE $MRK $BNTX $MRNA $VTRS [URL]	37	37
6118	1354766652911587332	train	ineffective	[USER] If you’re vaccinated why are you worried about me, doesn’t the vaccine give you ultimate protection?	17	17
6119	1365291046398283781	train	side-effect	Most people won’t die from covid but some genetically vulnerable people do. Most people won’t die from a vaccine but some genetically vulnerable people do. Acknowledge the obvious.	28	28
6120	1288136780252880896	train	mandatory	[USER] [USER] I am fine with that. What they are not gonna push is mandating it for kids to go to school. This is being pushed through so fast. Kids should be the last demographic to use this vaccine on. I already am hearing it being thrown out there from parents in school meetings. face with symbols on mouth	55	59
6121	1288070819629993985	train	ineffective	[USER] [USER] Factually untrue. Fauci has known of the effectiveness of HCQ in treating COVID since 2005. Plus, why would you assume a vaccine would solve anything? We have a flu vaccine yet we still have millions of cases of the flu and flu deaths every year. This will be no different.	52	52
6122	1350846725825683458	train	side-effect	23 recent Mysterious deaths after receiving BS19 AstraZeneca jab syringe #learntherisk [URL] [URL]	12	13
6123	1359994502845464577	train	unnecessary,political	[USER] India doesn't need the vaccine, they didn't get the Covid. political motivation? [URL]	14	14
6124	1382708694673154051	train	side-effect	"""based on rough estimates, the clotting disorder in women ages 20 to 50 who received the Johnson & Johnson vaccine occurred at least three times more often than would be expected"" [URL]"	32	32
6125	1255076278430044160	train	mandatory	[USER] If they make a vaccine mandatory people will then there’s ulterior motive	13	13
6126	1337198423972450304	train	pharma	How can the drug makers of the covid vaccine not be liable? If a drug maker can't get behind their own vaccine, why the hell would anyone take it?	29	29
6127	1319471084337508353	train	rushed	[USER] it's honestly not. im not antivaxxer and id love to take an actual vaccine but im very skeptical of a rushed vaccine made in like 9 months	28	28
6128	1364146387982688256	train	unnecessary	[USER] [USER] My point is that if a healthy person can create antibodies there is no need to be injected with a vaccine - that should be for vulnerable people only.	31	31
6129	1330218331060768778	train	ingredients	[USER] [USER] Astra Zeneca made in fetal cell lines have high levels of fetal DNA contaminants. The human genome contains regions that are susceptible to double strand break formation and DNA insertional mutagenesis-may create a causal relationship between the vax and ASD prevalence. #COVID19	44	44
6130	1340332455300124672	train	ineffective	99.97% unaffected by corona = Lockdowns, kill businesses, increase death by suicides, homelessness, and starvation. 99.86% unaffected by vaccine = Vaccine is *great*, plus we'll continue to lockdown, kill business, increase suicides, homelessness, and starvation.	35	35
6131	1264198524742205440	train	side-effect	[USER] WE THE PEOPLE REJECT MODERNA'S GENE EDITING VACCINE.The transformation of our genes would carry on to future generations by sperm +eggs! [URL]	23	23
6132	1314338496212078592	train	pharma	[USER] That’s nice! However not close enough!! Oh and are they not trying to create a Covid vaccine?? Not sure I trust them!! Wait, I know I don’t!!	28	28
6133	1348219721133522945	train	mandatory	Other than the #CovidVaccine #covid #vaccine which will NOT bring us the freedom we all so desperately need, what is the #exitstraegy #endgoal #ZeroCovid strategy [USER] ? The #vaccinations alone will not be enough #lockdown #marr #Covid 19	36	38
6134	1352891088495812611	train	ingredients,conspiracy	Vaccine with tracking chip,they are same across the globe :)	10	10
6135	1365296973826375680	train	unnecessary	[USER] [USER] Nobody should be masking or 'testing children' for #covid unless ill. They have 0.00005% risk from it. Concentrate on getting vulnerable & high risk 'vaccinated' (2Doses). +99% will recover & build natural immunity. 'Cases' data is propaganda. #MaskingKidsIsAbuse #NoMasksInClass	41	41
6136	1275555972241473536	train	rushed	Reading they could have a covid vaccine ready by EOY. You’re trippen if you think I’m gonna let them inject me with some fast track vaccine they had to make from scratch.	32	32
6137	1407464770446532616	train	side-effect	COVID-19 Vaccine Linked to Another Rare Blood Disease: Israeli Study [URL] Why isn't Pfizer thrown out? Muny is the only reason. The best is J & J but that they push back at every turn.	35	35
6138	1340508490729738241	train	side-effect	3/ The denominator is far lower than 215,000 (the numerator will have a lag too, but the other way). If the lag is one day, almost 4% of the first 88,000 recipients have had a serious adverse event - AFTER THE FIRST SHOT OF THE PFIZER VACCINE...	47	47
6139	1417719372479700994	train	ineffective	Anyone who takes that rubbish doesn't love themself. Will [USER] take that useless rubbish of a vaccine or will he take Pfizer? [URL]	23	23
6140	1365434339345854465	train	side-effect	[USER] [USER] And stay home forever. I ain't going out, even with a mask, with that vaccine. To them a serious illness with long-term consequences is just fine. I'd rather just end up dead, thanks.	35	35
6141	1309898484368183302	train	ingredients	[USER] [USER] For exemple in the Netherlands it is forbidden to perform genetical modifications on humantissues. With good reasons. And now we're paying for a vaccin that is going to do exactly that. #illegalvaccins #hypocrite #immoral	36	36
6142	1255282049486815235	train	none	[USER] I won’t be taking any vaccine ever! You get me #controlofdiseaseact1984 Why has it been updated?	17	17
6143	1253546509892714497	train	mandatory	2014...Drumph was about cleaning up vaccines, other toxins...today he and faulty, billy g, zuckie (aka rockefeller) andmuskrat ate behind the 1) mandatory vaccines, 83 plus 2 new ones..2) implanting micro needles with the bumpkins medical history AND mandatory vaccine compliance	40	40
6144	1340967752090017793	train	side-effect	Nurse at #Tennessee hospital collapses after taking a dose of #Pfizer’s vaccine, striking another blow to promoting trust in the new jab MORE: [URL] [URL]	25	25
6145	1350089923253178369	train	side-effect	Investigation launched as 2 people die in Norway nursing home days after receiving Pfizer’s Covid-19 vaccine The Norwegian Medicines Agency has announced that two nursing home residents passed away days after receiving the Pfizer-BioNTech Covid-19 vacci… [URL]	37	37
6146	1270317186092064768	train	ineffective	[USER] There is no more pretense that safety or efficacy matter. The Oxford vaccine is a failure. Nevertheless let's go ahead and test it out on the usual countries that we manage to threaten or bribe into playing along. [URL]	40	40
6147	1396434097090801665	train	side-effect	Brisbane trainee nurse hospitalised with three blood clots after getting AstraZeneca Covid vaccine | Daily Mail Online [URL]	18	18
6148	1288953892286410752	train	pharma	[USER] Is it true that the 4 vaccine companies that make all 72 doses on the CDC vaccine schedule are convicted felons that have paid over $35,000,000,000 (that’s 35 billion dollars) in fines in the last 11 years for fraud and criminal activity? Robertfkennedyjr on Instagram for more.	48	48
6149	1340366205098446849	train	political	[USER] Then make moderna liable for their product! Real the 1986 protection act.	13	13
6150	1419889746994556931	train	ineffective	But if you’re fully vaccinated why would that matter? You have complete immunity ... right? Like you trust [USER] and #Fauci ... right? You trust the science... right? You’re completely safe #Pfizer has convinced everyone their #vaccine has 98% efficacy... right? You are golden woman shrugging [URL]	45	47
6151	1381991459201638401	train	side-effect	FDA advises states to pause use of J&J Covid vaccine after rare blood-clotting issue affects 6 women, kills 1 This is not good news. #COVID19 #CovidVaccine #JohnsonandJohnson [URL]	28	28
6152	1334278647067373568	train	rushed,side-effect	[USER] Ged I’m not anti vax, had all recommended, but every vaccine I had completed its long term side effects trials, covid vaccines hasn’t, Pfizer vaccine is also mRNA, which has never been approved before for vaccines, that’s two unknown risks. It personal choice but I won’t have it	49	49
6153	1375223010592952325	train	mandatory	[USER] Tell [USER] he’s got the wrong end of the stick here. No to vaccine passports! #totalitarianstate here we come. #openshops #letusout #economyisruined #helpbusiness [USER] @	26	26
6154	1352994869556350977	train	country	#TRUSTCCP? Do you trust the Chinese Communist Party to make YOUR mRNA 'vaccine'? Well, good, cause there are hundreds of their virologists working hard for you right now in Big Pharma... [URL]	32	32
6155	1355940247377489929	train	pharma,conspiracy	I would say more it’s one big cover up to get this vaccine out this vaccine was getting made in January before we knew about a virus and van. Tan was asking for freezers last spring and he has got shares in the vaccine so what does that tell you	50	50
6156	1352760071332229122	train	rushed	[USER] Are we dying of a ‘new variant’ or a ‘rushed vaccine’? thinking face	13	14
6157	1272825782885384192	train	ineffective	One slight adaption and mutation in Coronavirus and the vaccine being developed in Oxford and manufactured by Astra Zeneca will be useless. That is the option our government has backed and it’s reckless and not a calculated risk. ⁦ [USER] ⁩ [URL]	40	42
6158	1328748382597369858	train	side-effect	A must watch on the Astra Zeneca vaccine contents, and the expected damage that will be caused. [URL]	18	18
6159	1348685091875250176	train	ineffective	"[USER] [USER] [USER] A very common misconception - probably fueled by the talk of the vaccine as ""our way out"" etc. before we even know if it stops people being able to have Covid asymptomatically and still transmit it."	39	39
6160	1363200825544216579	train	side-effect	[USER] it's not even technically a vaccine, it works completely differently. it contains no sample of the COVID-19 virus. it messes with your own cells to get them to produce proteins similar to COVID-19 that trigger an immune response	39	39
6161	1382291707912458249	train	side-effect	Denmark, the first country to initially suspend all usage of the vaccine in March over safety concerns, has also put Johnson & Johnson's vaccine on pause. [URL]	27	27
6162	1333544895978627074	train	political	You #English will take all the poison #Vaccine all the way down into your body? Why? Because first of all you were such dumb people to vote for a psychopath like #BorisJohnson Second: Because You #British have no BALLS to fight for your freedom & rights! You love #authority	49	49
6163	1355183126377603073	train	side-effect	[USER] The Nursing Home is Lusk, Dublin is a prime example, no deaths that we heard of in the 1st wave last March/April, they then roll out the vaccine and 11 die as reported by all media 7 days ago at the same time vaccines administered.	46	46
6164	1300046988881338368	train	unnecessary	[USER] [USER] [USER] [USER] And the graphic isn't true because...? Covid 19 has been in Europe since March 2019, UK since October '19. It was barely noticed, behaving like a mild respiratory infection until lockdown. We do not NEED a vaccine. [URL] [URL]	43	43
6165	1363373259886977024	train	side-effect	"[USER] [USER] Can these ""top doctors"" use the same modelling software to show ""dead from vaccine"" numbers (and using the same counting method as ""dead from covid""). I'd really like to see those projections before subjecting myself to the 'jab'."	40	40
6166	1370215883335958528	train	none	My dad called me & said he’s getting the vaccine lol I’m the only family member that’s been on the front lines & never had a break through Covid from day 1 & I’m the only one that’s not vaccinated, ok so everyone can pool in they’re stimulus checks for my funeral expenses then.	54	54
6167	1375901957077004290	train	none	Franklin Graham can compare Trump to Jesus, but the moment he tells people to get the Covid vaccine, “he has gone too far!!” face with tears of joy face with tears of joy face with tears of joy	24	38
6168	1306206500973678602	train	political	[USER] Exactly !!! There's only 972 people in the whole of the UK hospitalised with confirmed covid and that might not even be the reason they are in. No vaccine for a long time if ever. Others need to wake up and see what's really going on. Government is trying to divide us.	53	53
6169	1336840725942562816	train	side-effect,mandatory	[USER] [USER] [USER] [USER] [USER] I’m so sad... I guess the vaccines they are forcing on the military are Moderna crying face . First hand report from one soldier “We were in absolute agony for 24 hours. Every joint, every organ, screaming pain”. Well I guess it does hurt to rearrange your DNA anxious face with sweat loudly crying face sleepy face	52	62
6170	1237433941952303104	train	unnecessary	Listen to the Media if you want.. #CoronaVirus Can you believe states declared a State Of Emergency for something way inferior to the flu.. #MediaRulesTheWorld I mean they have a flu vaccine.. face with tears of joy face with tears of joy face with tears of joy Line em up for the Corona Vaccine ewe [URL]	42	56
